"","zpid","time","price","week","dow","month","year","latitude","longitude","city","state","zipcode","neighborhood","region","locality","ad3","area","yearBuilt","lot","beds","bathFull","bathHalf","roomCount","floorSize","unitCount","stories","lastRemodelYear","solarPotential","zestimate","zestimateHighPercent","zestimateLowPercent","rentZestimate","taxEstimate","n_round"
"7329",11561897,2020-07-15,184900,29,"Wednesday",7,20,40.40251,-80.011261,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.00636756765025,3,1,0,6,7.08002649992259,0,2,1950,78.79,218500,8,7,1295,143176,69
"7331",11561899,2020-05-15,143000,20,"Friday",5,20,40.402507,-80.01104,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,8.00636756765025,3,2,0,6,7.52833176670725,0,2,1940,89.99,171700,8,8,1450,170114,69
"7332",11561918,2020-02-14,195000,7,"Friday",2,20,40.401773,-80.010393,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",65,8.41161042884117,3,2,0,6,7.09007683577609,0,2,1955,92.39,238700,9,8,1300,160507,69
"7333",11561957,2020-08-27,175500,35,"Thursday",8,20,40.401804,-80.011496,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",65,8.00670084544037,3,1,0,6,7.11639414409346,0,2,1955,85.99,204400,7,7,1200,145089,69
"7334",11562015,2020-09-15,170800,38,"Tuesday",9,20,40.400785,-80.014457,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",110,8.46547875572956,3,1,1,6,7.1608459066643,0,2,1910,65.99,197400,7,7,1300,148271,69
"7335",11562034,2020-04-30,235000,18,"Thursday",4,20,40.400417,-80.013162,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",40,8.69951474821019,3,2,1,6,7.41457288135059,0,2,1980,92.39,283600,8,8,1700,270372,69
"7336",11562038,2020-07-09,180000,28,"Thursday",7,20,40.400391,-80.01393,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",77,8.68270762989381,3,2,0,6,6.80128303447162,0,15,1943,92.39,213700,8,7,1300,183339,69
"7337",11562043,2020-02-18,128000,8,"Tuesday",2,20,40.400449,-80.014523,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.00636756765025,2,2,0,5,6.99576615630485,0,2,1950,85.19,156600,9,8,1295,135843,69
"7338",11562046,2020-06-15,135000,25,"Monday",6,20,40.400463,-80.014986,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.00636756765025,2,2,0,6,7.00306545878646,0,2,1950,92.39,161500,8,7,1300,148117,69
"7339",11562093,2020-07-08,133500,28,"Wednesday",7,20,40.399788,-80.015051,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.50714285556274,3,1,0,5,6.77422388635761,0,1,1950,92.42,157800,8,7,1300,154915,69
"7340",11562126,2020-11-25,196900,48,"Wednesday",11,20,40.401465,-80.013008,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",68,8.29404964010203,3,2,0,7,6.99576615630485,0,2,1952,85.99,220400,6,6,1388,156909,69
"7341",11562152,2020-03-02,189000,10,"Monday",3,20,40.401187,-80.015003,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,8.59415423255237,3,1,0,6,7.19518732017871,0,2,1940,85.99,230800,9,8,1500,161874,69
"7342",11562165,2020-10-20,213550,43,"Tuesday",10,20,40.400818,-80.015761,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,8.51719319141624,3,1,0,10,7.37462901521894,0,2,1940,92.39,242400,7,6,1275,211767,69
"7343",11562176,2020-07-08,226500,28,"Wednesday",7,20,40.401358,-80.009018,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",65,8.69951474821019,4,2,0,8,7.31121838441963,0,1,1955,92.39,268300,8,7,1500,191309,69
"7345",11562193,2020-07-13,159900,29,"Monday",7,20,40.401404,-80.010853,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",79,8.29354951506035,2,1,0,5,6.71538338633468,0,1,1941,81.99,189100,8,7,1200,143041,69
"7347",11562318,2020-08-05,170000,32,"Wednesday",8,20,40.399116,-80.015588,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.70317470904168,3,2,0,5,6.77422388635761,0,1,1950,90.02,203100,10,10,1200,154328,69
"7348",11562327,2020-04-17,137000,16,"Friday",4,20,40.398687,-80.014722,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.97068626853498,3,2,0,6,6.77422388635761,0,1,1950,92.42,166200,8,8,1300,164421,69
"7349",11562340,2020-08-14,275000,33,"Friday",8,20,40.397203,-80.008393,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",52,8.66699155650463,4,4,0,8,7.87169266432365,0,2,1968,92.42,321700,7,7,1750,295079,69
"7351",11562349,2020-12-01,229900,49,"Tuesday",12,20,40.397595,-80.008879,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",60,9.00060650757189,3,2,0,6,7.25559127425367,0,2,1960,76.42,256600,6,6,1500,193751,69
"7352",11562388,2020-07-24,216000,30,"Friday",7,20,40.397088,-80.0059,"Pittsburgh","PA",15210,"Brookline","","","","Brookline",51,8.70649036194662,3,2,0,0,7.14991683613211,0,2,1969,87.62,255300,8,7,1395,183654,69
"7353",11562399,2020-03-26,164000,13,"Thursday",3,20,40.397377,-80.007469,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",62,8.56293108309009,2,1,0,5,6.77308037565554,0,1,1958,92.42,198200,9,9,1200,161715,69
"7354",11562405,2020-04-02,185000,14,"Thursday",4,20,40.397401,-80.006362,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",61,8.51719319141624,3,2,0,7,7.29505641646263,0,1,1959,83.62,224700,9,8,1600,199685,69
"7355",11562454,2020-02-28,140000,9,"Friday",2,20,40.39796,-80.001264,"Pittsburgh","PA",15210,"Brookline","","","","Brookline",120,9.15503905619109,2,1,0,4,6.97728134163075,0,2,1900,73.22,171100,9,8,1249,129852,69
"7359",11562660,2020-10-06,156000,41,"Tuesday",10,20,40.396572,-80.003787,"Pittsburgh","PA",15210,"Brookline","","","","Brookline",61,9.21034037197618,3,1,0,6,7.09007683577609,0,2,1959,92.42,210100,10,10,1600,176582,69
"7360",11562677,2020-08-27,177300,35,"Thursday",8,20,40.396437,-80.003132,"Pittsburgh","PA",15210,"Brookline","","","","Brookline",96,12.291332489481,3,2,0,10,7.50108212425987,0,3,1924,20.42,206500,7,7,1595,219175,69
"7382",11565384,2020-12-04,162500,49,"Friday",12,20,40.401822,-80.017735,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",75,7.94873845481361,3,1,0,6,7.02553831463852,0,2,1945,50.79,181100,6,6,1250,129525,69
"7383",11565386,2020-04-27,135000,18,"Monday",4,20,40.401913,-80.017406,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",99,8.7721454392451,2,2,0,5,6.93731408122368,0,2,1921,65.99,162900,8,8,1200,150344,69
"7386",11565393,2020-12-07,147500,50,"Monday",12,20,40.402488,-80.0167,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",74,8.46019946989612,3,2,0,6,7.09007683577609,0,2,1946,49.99,164100,6,6,1500,130215,69
"7402",11565747,2020-09-11,148000,37,"Friday",9,20,40.401352,-80.021052,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,8.1605182474775,2,1,0,5,6.95654544315157,0,2,1940,35.59,166400,11,12,1200,143268,69
"7406",11565810,2020-10-13,194800,42,"Tuesday",10,20,40.400866,-80.017334,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,8.00636756765025,3,2,0,6,6.96413561241824,0,2,1940,92.39,222500,7,6,1400,197053,69
"7407",11565829,2020-09-28,172000,40,"Monday",9,20,40.400453,-80.016699,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",79,8.00670084544037,3,1,0,7,7.26262860097424,0,2,1941,78.79,197700,7,6,1350,165332,69
"7408",11565850,2020-06-30,174000,27,"Tuesday",6,20,40.400483,-80.018335,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,8.00670084544037,3,1,1,6,7.07326971745971,0,2,1900,82.79,206600,8,7,1450,101732,69
"7410",11565853,2020-06-19,161000,25,"Friday",6,20,40.400813,-80.018349,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",111,8.00636756765025,4,1,0,7,7.51914995766982,0,3,1909,81.19,192200,8,7,1400,178722,69
"7411",11565859,2020-08-31,182900,36,"Monday",8,20,40.400936,-80.018749,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",95,8.46210322509828,3,2,0,6,7.36391350140582,0,2,1925,92.39,212700,7,7,1500,185048,69
"7412",11565869,2020-04-15,245000,16,"Wednesday",4,20,40.400152,-80.01966,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.84822206837138,3,3,0,7,7.60738142563979,0,2,1930,86.79,296700,8,8,1900,220585,69
"7414",11565949,2020-04-15,130000,16,"Wednesday",4,20,40.401657,-80.018731,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.87975079851313,3,1,0,5,7.02464903045364,0,2,1930,20.39,157500,8,8,1250,155071,69
"7424",11566097,2020-11-04,199900,45,"Wednesday",11,20,40.396966,-80.028112,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.1797604936999,3,2,0,6,7.26192709270275,0,2,1930,73.22,225200,6,6,1450,161809,69
"7428",11566223,2020-01-08,160000,2,"Wednesday",1,20,40.398712,-80.021391,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.55891078476811,3,2,0,6,7.37775890822787,0,2,1930,85.22,196800,9,8,1430,185340,69
"7429",11566229,2020-05-05,150000,19,"Tuesday",5,20,40.39925,-80.020805,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.48156601377309,5,3,0,8,7.51425465281641,0,15,1950,89.22,264300,9,10,1500,215331,69
"7431",11566238,2020-09-30,159415,40,"Wednesday",9,20,40.397242,-80.021304,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",91,8.38935981990635,3,1,1,6,7.35179986905778,0,2,1929,92.42,183100,7,6,1400,168640,69
"7432",11566284,2020-12-07,145000,50,"Monday",12,20,40.397733,-80.024208,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",100,8.42507790250843,3,1,0,6,7.20340552108309,0,2,1920,78.82,162000,6,6,1250,173162,69
"7433",11566400,2020-12-08,165000,50,"Tuesday",12,20,40.398474,-80.016221,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",69,8.50714285556274,2,1,0,5,6.97166860472579,0,1,1951,90.82,184200,6,6,1235,180461,69
"7434",11566405,2020-08-31,131000,36,"Monday",8,20,40.397654,-80.019528,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.41183267575841,2,2,0,5,6.94697599213542,0,2,1950,78.82,152300,7,7,1249,138670,69
"7435",11566410,2020-07-27,142000,31,"Monday",7,20,40.398127,-80.019952,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",85,8.41183267575841,2,1,0,6,7.51752085060303,0,2,1935,81.22,167200,7,7,1450,192706,69
"7437",11566431,2020-10-15,209000,42,"Thursday",10,20,40.39886,-80.019012,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",95,8.47637119689598,3,2,0,6,7.25134498337221,0,2,1925,71.62,238500,7,6,1250,76107,69
"7443",11566564,2020-02-06,151000,6,"Thursday",2,20,40.396563,-80.027996,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",90,8.03592636989179,3,2,0,6,7.18083119904456,0,2,1930,89.22,212800,9,9,1450,151515,69
"7445",11566645,2020-10-19,190000,43,"Monday",10,20,40.394449,-80.027287,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",30,8.81433042263877,3,3,0,6,7.4265490723973,0,2,1990,92.42,213300,6,6,1500,234771,69
"7448",11566667,2020-01-08,135000,2,"Wednesday",1,20,40.396733,-80.026594,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",75,8.49043845410742,3,2,0,6,6.96508034560141,0,1,1945,90.82,213500,9,10,1300,181324,69
"7450",11566687,2020-10-14,157000,42,"Wednesday",10,20,40.396647,-80.026025,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",80,14.0491904070334,2,2,0,5,6.79794041297493,0,1,1940,61.22,179200,7,6,1450,145236,69
"7452",11566732,2020-10-02,180000,40,"Friday",10,20,40.395649,-80.021397,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",67,8.47637119689598,3,1,1,5,7.17165682276851,0,2,1953,78.02,206600,7,6,1480,172347,69
"7453",11566738,2020-09-29,125000,40,"Tuesday",9,20,40.396113,-80.022052,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,8.47637119689598,2,1,0,7,7.69074316354187,0,2,1900,74.82,143600,7,6,1400,205821,69
"7455",11566787,2020-01-31,130000,5,"Friday",1,20,40.395475,-80.024492,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",100,8.37031599555548,5,1,3,8,7.73193072194849,0,2,1920,86.02,160000,9,8,1500,220075,69
"7456",11566814,2020-01-15,155000,3,"Wednesday",1,20,40.39476,-80.022645,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",100,8.47637119689598,3,2,0,7,7.66011431917393,0,25,1920,92.42,190500,9,8,1500,181433,69
"7458",11566935,2020-05-28,133900,22,"Thursday",5,20,40.396597,-80.016437,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",70,8.1886891244442,2,1,1,6,6.86693328446188,0,1,1950,82.82,180000,10,10,1249,131788,69
"7459",11566939,2020-06-03,230000,23,"Wednesday",6,20,40.395919,-80.020253,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,8.10198073185319,5,1,0,8,7.36391350140582,0,3,1900,89.22,275200,8,8,1450,183389,69
"7460",11566940,2020-08-06,182500,32,"Thursday",8,20,40.395864,-80.020178,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",92,8.10167774745457,4,1,0,6,7.22693601849329,0,2,1928,84.42,214100,7,7,1350,148480,69
"7461",11566943,2020-03-27,151500,13,"Friday",3,20,40.395717,-80.019879,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",91,8.10167774745457,3,1,0,6,7.25629723969068,0,2,1929,86.82,184100,9,8,1380,156132,69
"7462",11566953,2020-11-16,173000,47,"Monday",11,20,40.395203,-80.019184,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,8.18813341451048,5,3,0,8,7.55590509361135,0,2,1900,75.62,194500,6,6,1450,187055,69
"7463",11566969,2020-07-23,137900,30,"Thursday",7,20,40.394552,-80.01759,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",120,8.10167774745457,3,1,0,6,7.32909373624659,0,2,1900,92.42,163000,8,7,1400,205705,69
"7464",11566973,2020-02-18,138000,8,"Tuesday",2,20,40.394784,-80.017897,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",101,8.10167774745457,4,1,0,6,7.49554194388426,0,2,1919,74.02,168700,9,8,1400,198213,69
"7465",11566984,2020-12-04,175000,49,"Friday",12,20,40.395484,-80.018867,"Pittsburgh","PA",15226,"Brookline","","","","Brookline",110,8.10167774745457,4,2,1,6,7.59085212368858,0,3,1910,61.22,195000,6,6,1450,181881,69
"7584",11570595,2020-04-01,315000,14,"Wednesday",4,20,40.399338,-80.046084,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",65,13.9777314430512,3,3,0,9,7.61035761831284,0,1,1955,88.42,382700,9,8,1900,394194,69
"7585",11570615,2020-06-19,218000,25,"Friday",6,20,40.400541,-80.048518,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",74,8.77105991537329,3,1,0,6,7.11639414409346,0,2,1946,81.19,260500,8,7,1300,275615,69
"7586",11570616,2020-10-23,215600,43,"Friday",10,20,40.400925,-80.049439,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",70,8.9226582995244,3,2,0,7,7.12929754892937,0,1,1950,20.39,246200,7,6,1650,276376,69
"7612",11571068,2020-07-06,252500,28,"Monday",7,20,40.39812,-80.047585,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",67,8.93642970360832,3,3,0,6,7.28344822875663,0,1,1953,90.82,300100,8,7,2000,376668,69
"7633",11571481,2020-11-06,550000,45,"Friday",11,20,40.395037,-80.049273,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",89,8.87891537657648,5,3,0,8,7.77359446736019,0,2,1931,20.42,621400,7,6,2950,532971,69
"7661",11573916,2020-07-17,446500,29,"Friday",7,20,40.400025,-80.054454,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",41,9.16951837745593,4,3,0,9,7.7931743471892,0,2,1979,88.39,528900,8,7,2730,525757,69
"7662",11573917,2020-01-02,300000,1,"Thursday",1,20,40.399857,-80.054463,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",39,9.16951837745593,4,3,0,8,7.86211221166275,0,2,1981,86.02,369200,9,9,2450,543854,69
"7663",11573930,2020-12-21,226000,52,"Monday",12,20,40.400573,-80.051013,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",70,9.04404963225476,3,2,0,3,7.16703787691222,0,1,1950,20.39,249600,6,6,1800,327308,69
"7664",11573974,2020-10-16,320000,42,"Friday",10,20,40.39977,-80.05067,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",79,9.00417684069666,3,2,0,6,7.35244110024358,0,2,1941,20.42,365000,7,6,1825,318762,69
"7665",11573982,2020-08-21,147600,34,"Friday",8,20,40.401361,-80.051562,"Pittsburgh","PA",15220,"Mount Lebanon","","","","Mount Lebanon",58,9.19227822915777,3,3,0,7,7.34987370473834,0,1,1962,85.99,172200,7,7,1675,238258,69
"7666",11574009,2020-04-17,210000,16,"Friday",4,20,40.401014,-80.050658,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",70,8.92252495730139,3,1,0,6,7.10987946307227,0,2,1950,44.39,254000,8,8,1595,290072,69
"7670",11574184,2020-06-30,457500,27,"Tuesday",6,20,40.398472,-80.051333,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",65,8.98293776374159,4,3,0,9,7.71244383427499,0,1,1955,91.62,542900,8,7,2490,426648,69
"7673",11574344,2020-08-14,340000,33,"Friday",8,20,40.394448,-80.052223,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",92,9.03527244389354,3,2,0,6,7.2283884515736,0,2,1928,62.02,398900,7,7,1850,328062,69
"7674",11574362,2020-10-09,400000,41,"Friday",10,20,40.395034,-80.049978,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",81,8.69918135930895,4,3,0,8,7.53476265703754,0,2,1939,80.42,457700,7,6,2595,492080,69
"7675",11574365,2020-09-18,350000,38,"Friday",9,20,40.395515,-80.049806,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",70,8.54888563814873,3,2,0,6,7.27378631784489,0,2,1950,90.02,404000,7,7,2000,340483,69
"7676",11574397,2020-11-06,415000,45,"Friday",11,20,40.396741,-80.051494,"Pittsburgh","PA",15216,"Mount Lebanon","","","","Mount Lebanon",80,14.0140990872221,3,2,2,8,7.52402141520612,0,2,1940,80.42,468900,7,6,2623,481797,69
"8337",11612571,2020-01-24,238750,4,"Friday",1,20,40.477287,-79.958266,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,6.64768837356333,2,1,0,4,6.86693328446188,0,2,1910,92.41,291600,9,8,1350,104974,69
"8338",11612578,2020-07-27,290000,31,"Monday",7,20,40.477458,-79.958173,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.48717369421374,2,1,1,6,6.93244789157251,0,3,1910,92.41,341400,7,7,1450,112953,69
"8342",11612590,2020-09-21,167000,39,"Monday",9,20,40.478147,-79.957928,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",100,7.6004023345004,4,1,0,7,7.77611547709874,0,2,1920,92.41,363300,19,18,1700,203130,69
"8343",11612591,2020-09-22,167000,39,"Tuesday",9,20,40.478137,-79.958035,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",100,7.60090245954208,2,1,0,5,7.26122509197192,0,2,1920,75.61,371000,5,5,1500,161881,69
"8344",11612594,2020-12-04,235000,49,"Friday",12,20,40.478557,-79.957281,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",99,6.77878489768518,2,1,1,4,6.89365635460264,0,2,1921,90.01,261800,6,6,1250,74659,69
"8350",11612701,2020-12-11,390000,50,"Friday",12,20,40.478098,-79.957366,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.6004023345004,3,3,0,6,7.35244110024358,0,0,1910,88.41,433000,6,6,2200,250583,69
"8353",11612762,2020-01-23,439000,4,"Thursday",1,20,40.477851,-79.957006,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",110,7.29979736675816,4,2,0,8,7.89655270164304,0,2,1910,92.41,539100,9,8,1750,384215,69
"8354",11612776,2020-07-07,330000,28,"Tuesday",7,20,40.477253,-79.957893,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",120,7.17011954344963,2,1,1,5,6.95081476844258,0,3,1900,92.41,391000,8,7,1600,284436,69
"8382",11613072,2020-11-16,375000,47,"Monday",11,20,40.474801,-79.959853,"Pittsburgh","PA",15201,"Central Lawrenceville","","","","Central Lawrenceville",130,6.97073007814353,3,2,1,6,7.53636393840451,0,2,1890,92.41,421600,6,6,1800,317538,69
